# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-03-08 17:55:31 EST       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01347000 MOHAWK RIVER NEAR LITTLE FALLS NY
# -----------------------------------------------------------------------------------
#
# Data provided for site 01347000
#            TS   parameter     statistic     Description
#        105012       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	105012_00060_00003	105012_00060_00003_cd
USGS	01347000	2014-08-06	2340	A
USGS	01347000	2014-08-07	1980	A
USGS	01347000	2014-08-08	2060	A
USGS	01347000	2014-08-09	1760	A
USGS	01347000	2014-08-10	1700	A
USGS	01347000	2014-08-11	1480	A
USGS	01347000	2014-08-12	1680	A
USGS	01347000	2014-08-13	2370	A
USGS	01347000	2014-08-14	3080	A
USGS	01347000	2014-08-15	1980	A
USGS	01347000	2014-08-16	1920	A
USGS	01347000	2014-08-17	1830	A
USGS	01347000	2014-08-18	1790	A
USGS	01347000	2014-08-19	1620	A
USGS	01347000	2014-08-20	1620	A
USGS	01347000	2014-08-21	3860	A
USGS	01347000	2014-08-22	4210	A
USGS	01347000	2014-08-23	3570	A
USGS	01347000	2014-08-24	2710	A
USGS	01347000	2014-08-25	2260	A
USGS	01347000	2014-08-26	2050	A
USGS	01347000	2014-08-27	1880	A
USGS	01347000	2014-08-28	1810	A
USGS	01347000	2014-08-29	2570	A
USGS	01347000	2014-08-30	2610	A
USGS	01347000	2014-08-31	2710	A
USGS	01347000	2014-09-01	2990	A
USGS	01347000	2014-09-02	2800	A
USGS	01347000	2014-09-03	4130	A
USGS	01347000	2014-09-04	3080	A
USGS	01347000	2014-09-05	2140	A
USGS	01347000	2014-09-06	1910	A
USGS	01347000	2014-09-07	1720	A
USGS	01347000	2014-09-08	1580	A
USGS	01347000	2014-09-09	1470	A
USGS	01347000	2014-09-10	1470	A
USGS	01347000	2014-09-11	1550	A
USGS	01347000	2014-09-12	1700	A
USGS	01347000	2014-09-13	1550	A
USGS	01347000	2014-09-14	2000	A
USGS	01347000	2014-09-15	1840	A
USGS	01347000	2014-09-16	1740	A
USGS	01347000	2014-09-17	1540	A
USGS	01347000	2014-09-18	1580	A
USGS	01347000	2014-09-19	1650	A
USGS	01347000	2014-09-20	1330	A
USGS	01347000	2014-09-21	1380	A
USGS	01347000	2014-09-22	1760	A
USGS	01347000	2014-09-23	1780	A
USGS	01347000	2014-09-24	1630	A
USGS	01347000	2014-09-25	1530	A
USGS	01347000	2014-09-26	1440	A
USGS	01347000	2014-09-27	1460	A
USGS	01347000	2014-09-28	1450	A
USGS	01347000	2014-09-29	1330	A
USGS	01347000	2014-09-30	1200	A
USGS	01347000	2014-10-01	1310	A
USGS	01347000	2014-10-02	1420	A
USGS	01347000	2014-10-03	1270	A
USGS	01347000	2014-10-04	1490	A
USGS	01347000	2014-10-05	1720	A
USGS	01347000	2014-10-06	1440	A
USGS	01347000	2014-10-07	1370	A
USGS	01347000	2014-10-08	1370	A
USGS	01347000	2014-10-09	1720	A
USGS	01347000	2014-10-10	2090	A
USGS	01347000	2014-10-11	2120	A
USGS	01347000	2014-10-12	1870	A
USGS	01347000	2014-10-13	1300	A
USGS	01347000	2014-10-14	1350	A
USGS	01347000	2014-10-15	1450	A
USGS	01347000	2014-10-16	9520	A
USGS	01347000	2014-10-17	7480	A
USGS	01347000	2014-10-18	5370	A
USGS	01347000	2014-10-19	3650	A
USGS	01347000	2014-10-20	2280	A
USGS	01347000	2014-10-21	2160	A
USGS	01347000	2014-10-22	2070	A
USGS	01347000	2014-10-23	1990	A
USGS	01347000	2014-10-24	2120	A
USGS	01347000	2014-10-25	2040	A
USGS	01347000	2014-10-26	2120	A
USGS	01347000	2014-10-27	2210	A
USGS	01347000	2014-10-28	2200	A
USGS	01347000	2014-10-29	2050	A
USGS	01347000	2014-10-30	2090	A
USGS	01347000	2014-10-31	1970	A
USGS	01347000	2014-11-01	1840	A
USGS	01347000	2014-11-02	1870	A
USGS	01347000	2014-11-03	1780	A
USGS	01347000	2014-11-04	1780	A
USGS	01347000	2014-11-05	1850	A
USGS	01347000	2014-11-06	1750	A
USGS	01347000	2014-11-07	1830	A
USGS	01347000	2014-11-08	2060	A
USGS	01347000	2014-11-09	1990	A
USGS	01347000	2014-11-10	1950	A
USGS	01347000	2014-11-11	1990	A
USGS	01347000	2014-11-12	1900	A
USGS	01347000	2014-11-13	1870	A
USGS	01347000	2014-11-14	1850	A
USGS	01347000	2014-11-15	1900	A
USGS	01347000	2014-11-16	1830	A
USGS	01347000	2014-11-17	2050	A
USGS	01347000	2014-11-18	4020	A
USGS	01347000	2014-11-19	2980	A
USGS	01347000	2014-11-20	2320	A
USGS	01347000	2014-11-21	2150	A
USGS	01347000	2014-11-22	1990	A
USGS	01347000	2014-11-23	2600	A
USGS	01347000	2014-11-24	4280	A
USGS	01347000	2014-11-25	4130	A
USGS	01347000	2014-11-26	2950	A
USGS	01347000	2014-11-27	2660	A
USGS	01347000	2014-11-28	2580	A
USGS	01347000	2014-11-29	2440	A
USGS	01347000	2014-11-30	2430	A
USGS	01347000	2014-12-01	3930	A
USGS	01347000	2014-12-02	3610	A
USGS	01347000	2014-12-03	2900	A
USGS	01347000	2014-12-04	2990	A
USGS	01347000	2014-12-05	2850	A
USGS	01347000	2014-12-06	3960	A
USGS	01347000	2014-12-07	5360	A
USGS	01347000	2014-12-08	4780	A
USGS	01347000	2014-12-09	3410	A
USGS	01347000	2014-12-10	3670	A
USGS	01347000	2014-12-11	3220	A
USGS	01347000	2014-12-12	2760	A
USGS	01347000	2014-12-13	2560	A
USGS	01347000	2014-12-14	2540	A
USGS	01347000	2014-12-15	2790	A
USGS	01347000	2014-12-16	2800	A
USGS	01347000	2014-12-17	3790	A
USGS	01347000	2014-12-18	5200	A
USGS	01347000	2014-12-19	3980	A
USGS	01347000	2014-12-20	3020	A
USGS	01347000	2014-12-21	2640	A
USGS	01347000	2014-12-22	2440	A
USGS	01347000	2014-12-23	2830	A
USGS	01347000	2014-12-24	6360	A
USGS	01347000	2014-12-25	10500	A
USGS	01347000	2014-12-26	7430	A
USGS	01347000	2014-12-27	5170	A
USGS	01347000	2014-12-28	5400	A
USGS	01347000	2014-12-29	5310	A
USGS	01347000	2014-12-30	4170	A
USGS	01347000	2014-12-31	3390	A
USGS	01347000	2015-01-01	2960	A
USGS	01347000	2015-01-02	3110	A
USGS	01347000	2015-01-03	3260	A
USGS	01347000	2015-01-04	6240	A
USGS	01347000	2015-01-05	8430	A
USGS	01347000	2015-01-06	6500	A
USGS	01347000	2015-01-07	4920	A
USGS	01347000	2015-01-08	3890	A
USGS	01347000	2015-01-09	4490	A
USGS	01347000	2015-01-10	3900	A:e
USGS	01347000	2015-01-11	3450	A:e
USGS	01347000	2015-01-12	3740	A
USGS	01347000	2015-01-13	3640	A:e
USGS	01347000	2015-01-14	3250	A:e
USGS	01347000	2015-01-15	3110	A:e
USGS	01347000	2015-01-16	2980	A:e
USGS	01347000	2015-01-17	3130	A:e
USGS	01347000	2015-01-18	2970	A:e
USGS	01347000	2015-01-19	2790	A:e
USGS	01347000	2015-01-20	2570	A:e
USGS	01347000	2015-01-21	2680	A:e
USGS	01347000	2015-01-22	2420	A:e
USGS	01347000	2015-01-23	2230	A:e
USGS	01347000	2015-01-24	1920	A:e
USGS	01347000	2015-01-25	1890	A:e
USGS	01347000	2015-01-26	2190	A:e
USGS	01347000	2015-01-27	2060	A:e
USGS	01347000	2015-01-28	2190	A:e
USGS	01347000	2015-01-29	1900	A:e
USGS	01347000	2015-01-30	1960	A:e
USGS	01347000	2015-01-31	1960	A:e
USGS	01347000	2015-02-01	1950	A:e
USGS	01347000	2015-02-02	1680	A:e
USGS	01347000	2015-02-03	1740	A:e
USGS	01347000	2015-02-04	1850	A:e
USGS	01347000	2015-02-05	1810	A:e
USGS	01347000	2015-02-06	1710	A:e
USGS	01347000	2015-02-07	1610	A:e
USGS	01347000	2015-02-08	1500	A:e
USGS	01347000	2015-02-09	1390	A:e
USGS	01347000	2015-02-10	1560	A:e
USGS	01347000	2015-02-11	1580	A:e
USGS	01347000	2015-02-12	1580	A:e
USGS	01347000	2015-02-13	1570	A:e
USGS	01347000	2015-02-14	1510	A:e
USGS	01347000	2015-02-15	1350	A:e
USGS	01347000	2015-02-16	1480	A:e
USGS	01347000	2015-02-17	1530	A:e
USGS	01347000	2015-02-18	1420	A:e
USGS	01347000	2015-02-19	1200	A:e
USGS	01347000	2015-02-20	1350	A:e
USGS	01347000	2015-02-21	1370	A:e
USGS	01347000	2015-02-22	1080	A:e
USGS	01347000	2015-02-23	1020	A:e
USGS	01347000	2015-02-24	965	A:e
USGS	01347000	2015-02-25	910	A:e
USGS	01347000	2015-02-26	959	A
USGS	01347000	2015-02-27	1020	A
USGS	01347000	2015-02-28	998	A
USGS	01347000	2015-03-01	936	A
USGS	01347000	2015-03-02	861	A
USGS	01347000	2015-03-03	955	A:e
USGS	01347000	2015-03-04	868	A
USGS	01347000	2015-03-05	979	A
USGS	01347000	2015-03-06	1020	A
USGS	01347000	2015-03-07	992	A
USGS	01347000	2015-03-08	1010	A
USGS	01347000	2015-03-09	1000	A
USGS	01347000	2015-03-10	984	A
USGS	01347000	2015-03-11	1110	A
USGS	01347000	2015-03-12	1760	A
USGS	01347000	2015-03-13	2200	A
USGS	01347000	2015-03-14	2290	A
USGS	01347000	2015-03-15	2300	A
USGS	01347000	2015-03-16	2180	A
USGS	01347000	2015-03-17	2210	A
USGS	01347000	2015-03-18	2570	A
USGS	01347000	2015-03-19	2270	A
USGS	01347000	2015-03-20	1990	A
USGS	01347000	2015-03-21	2030	A
USGS	01347000	2015-03-22	1940	A
USGS	01347000	2015-03-23	1590	A
USGS	01347000	2015-03-24	1520	A
USGS	01347000	2015-03-25	1520	A
USGS	01347000	2015-03-26	2100	A
USGS	01347000	2015-03-27	3810	A
USGS	01347000	2015-03-28	3810	A
USGS	01347000	2015-03-29	3070	A
USGS	01347000	2015-03-30	2640	A
USGS	01347000	2015-03-31	2640	A
USGS	01347000	2015-04-01	2320	A
USGS	01347000	2015-04-02	3100	A
USGS	01347000	2015-04-03	9700	A
USGS	01347000	2015-04-04	10700	A
USGS	01347000	2015-04-05	8830	A
USGS	01347000	2015-04-06	7000	A
USGS	01347000	2015-04-07	6710	A
USGS	01347000	2015-04-08	6350	A
USGS	01347000	2015-04-09	7610	A
USGS	01347000	2015-04-10	10600	A
USGS	01347000	2015-04-11	10000	A
USGS	01347000	2015-04-12	8300	A
USGS	01347000	2015-04-13	7120	A
USGS	01347000	2015-04-14	7130	A
USGS	01347000	2015-04-15	6540	A
USGS	01347000	2015-04-16	5860	A
USGS	01347000	2015-04-17	5580	A
USGS	01347000	2015-04-18	5170	A
USGS	01347000	2015-04-19	4680	A
USGS	01347000	2015-04-20	4400	A
USGS	01347000	2015-04-21	8110	A
USGS	01347000	2015-04-22	10700	A
USGS	01347000	2015-04-23	9600	A
USGS	01347000	2015-04-24	7270	A
USGS	01347000	2015-04-25	5440	A
USGS	01347000	2015-04-26	4440	A
USGS	01347000	2015-04-27	3860	A
USGS	01347000	2015-04-28	2660	A
USGS	01347000	2015-04-29	2810	A
USGS	01347000	2015-04-30	3190	A
USGS	01347000	2015-05-01	2760	A
USGS	01347000	2015-05-02	2720	A
USGS	01347000	2015-05-03	2660	A
USGS	01347000	2015-05-04	2590	A
USGS	01347000	2015-05-05	2560	A
USGS	01347000	2015-05-06	2590	A
USGS	01347000	2015-05-07	2360	A
USGS	01347000	2015-05-08	2280	A
USGS	01347000	2015-05-09	2340	A
USGS	01347000	2015-05-10	2280	A
USGS	01347000	2015-05-11	2400	A
USGS	01347000	2015-05-12	4530	A
USGS	01347000	2015-05-13	3920	A
USGS	01347000	2015-05-14	2630	A
USGS	01347000	2015-05-15	2100	A
USGS	01347000	2015-05-16	2170	A
USGS	01347000	2015-05-17	2110	A
USGS	01347000	2015-05-18	1990	A
USGS	01347000	2015-05-19	1930	A:e
USGS	01347000	2015-05-20	3330	A
USGS	01347000	2015-05-21	2090	A
USGS	01347000	2015-05-22	1960	A
USGS	01347000	2015-05-23	1800	A
USGS	01347000	2015-05-24	1610	A
USGS	01347000	2015-05-25	1620	A
USGS	01347000	2015-05-26	1470	A
USGS	01347000	2015-05-27	1550	A
USGS	01347000	2015-05-28	1580	A
USGS	01347000	2015-05-29	1470	A
USGS	01347000	2015-05-30	1310	A
USGS	01347000	2015-05-31	2000	A
USGS	01347000	2015-06-01	2890	A
USGS	01347000	2015-06-02	2710	A
USGS	01347000	2015-06-03	2090	A
USGS	01347000	2015-06-04	1570	A
USGS	01347000	2015-06-05	1450	A
USGS	01347000	2015-06-06	1590	A
USGS	01347000	2015-06-07	1840	A
USGS	01347000	2015-06-08	1550	A
USGS	01347000	2015-06-09	3030	A
USGS	01347000	2015-06-10	4580	A
USGS	01347000	2015-06-11	2700	A
USGS	01347000	2015-06-12	2510	A
USGS	01347000	2015-06-13	6040	A
USGS	01347000	2015-06-14	3860	A
USGS	01347000	2015-06-15	6100	A
USGS	01347000	2015-06-16	6100	A
USGS	01347000	2015-06-17	4460	A
USGS	01347000	2015-06-18	3150	A
USGS	01347000	2015-06-19	3730	A
USGS	01347000	2015-06-20	2950	A
USGS	01347000	2015-06-21	3300	A
USGS	01347000	2015-06-22	3380	A
USGS	01347000	2015-06-23	3020	A
USGS	01347000	2015-06-24	3060	A
USGS	01347000	2015-06-25	2820	A
USGS	01347000	2015-06-26	2340	A
USGS	01347000	2015-06-27	2230	A
USGS	01347000	2015-06-28	2950	A
USGS	01347000	2015-06-29	4710	A
USGS	01347000	2015-06-30	4700	A
USGS	01347000	2015-07-01	5970	A
USGS	01347000	2015-07-02	5800	A
USGS	01347000	2015-07-03	4530	A
USGS	01347000	2015-07-04	3420	A
USGS	01347000	2015-07-05	2480	A
USGS	01347000	2015-07-06	2400	A
USGS	01347000	2015-07-07	2200	A
USGS	01347000	2015-07-08	2450	A
USGS	01347000	2015-07-09	2340	A
USGS	01347000	2015-07-10	2600	A
USGS	01347000	2015-07-11	2230	A
USGS	01347000	2015-07-12	1970	A
USGS	01347000	2015-07-13	1660	A
USGS	01347000	2015-07-14	1490	A
USGS	01347000	2015-07-15	1580	A
USGS	01347000	2015-07-16	1500	A
USGS	01347000	2015-07-17	1780	A
USGS	01347000	2015-07-18	1970	A
USGS	01347000	2015-07-19	1990	A
USGS	01347000	2015-07-20	2130	A
USGS	01347000	2015-07-21	2100	A
USGS	01347000	2015-07-22	1910	A
USGS	01347000	2015-07-23	1720	A
USGS	01347000	2015-07-24	1110	A
USGS	01347000	2015-07-25	1240	A
USGS	01347000	2015-07-26	1300	A
USGS	01347000	2015-07-27	1260	A
USGS	01347000	2015-07-28	1090	A
USGS	01347000	2015-07-29	1020	A
USGS	01347000	2015-07-30	893	A
USGS	01347000	2015-07-31	989	A
USGS	01347000	2015-08-01	931	A
USGS	01347000	2015-08-02	747	A
USGS	01347000	2015-08-03	715	A
USGS	01347000	2015-08-04	830	A
USGS	01347000	2015-08-05	833	A
USGS	01347000	2015-08-06	847	A
USGS	01347000	2015-08-07	821	A
USGS	01347000	2015-08-08	798	A
USGS	01347000	2015-08-09	695	A
USGS	01347000	2015-08-10	748	A
USGS	01347000	2015-08-11	972	A
USGS	01347000	2015-08-12	1020	A
USGS	01347000	2015-08-13	886	A
USGS	01347000	2015-08-14	903	A
USGS	01347000	2015-08-15	1120	A
USGS	01347000	2015-08-16	914	A
USGS	01347000	2015-08-17	845	A
USGS	01347000	2015-08-18	889	A
USGS	01347000	2015-08-19	946	A
USGS	01347000	2015-08-20	937	A
USGS	01347000	2015-08-21	2110	A
USGS	01347000	2015-08-22	1550	A
USGS	01347000	2015-08-23	831	A
USGS	01347000	2015-08-24	757	A
USGS	01347000	2015-08-25	820	A
USGS	01347000	2015-08-26	917	A
USGS	01347000	2015-08-27	849	A
USGS	01347000	2015-08-28	789	A
USGS	01347000	2015-08-29	722	A
USGS	01347000	2015-08-30	636	A
USGS	01347000	2015-08-31	816	A
USGS	01347000	2015-09-01	863	A
USGS	01347000	2015-09-02	823	A
USGS	01347000	2015-09-03	790	A
USGS	01347000	2015-09-04	798	A
USGS	01347000	2015-09-05	707	A
USGS	01347000	2015-09-06	581	A
USGS	01347000	2015-09-07	583	A
USGS	01347000	2015-09-08	755	A
USGS	01347000	2015-09-09	817	A
USGS	01347000	2015-09-10	805	A
USGS	01347000	2015-09-11	822	A
USGS	01347000	2015-09-12	765	A
USGS	01347000	2015-09-13	771	A
USGS	01347000	2015-09-14	1060	A
USGS	01347000	2015-09-15	1070	A
USGS	01347000	2015-09-16	834	A
USGS	01347000	2015-09-17	796	A
USGS	01347000	2015-09-18	690	A
USGS	01347000	2015-09-19	670	A
USGS	01347000	2015-09-20	705	A
USGS	01347000	2015-09-21	853	A
USGS	01347000	2015-09-22	702	A
USGS	01347000	2015-09-23	615	A
USGS	01347000	2015-09-24	634	A
USGS	01347000	2015-09-25	649	A
USGS	01347000	2015-09-26	632	A
USGS	01347000	2015-09-27	626	A
USGS	01347000	2015-09-28	635	A
USGS	01347000	2015-09-29	698	A
USGS	01347000	2015-09-30	4650	A
USGS	01347000	2015-10-01	2580	A
USGS	01347000	2015-10-02	1510	A
USGS	01347000	2015-10-03	1090	A
USGS	01347000	2015-10-04	1060	A
USGS	01347000	2015-10-05	1050	A
USGS	01347000	2015-10-06	1290	A
USGS	01347000	2015-10-07	1260	A
USGS	01347000	2015-10-08	1230	A
USGS	01347000	2015-10-09	2130	A
USGS	01347000	2015-10-10	3110	A
USGS	01347000	2015-10-11	2090	A
USGS	01347000	2015-10-12	1660	A
USGS	01347000	2015-10-13	1560	A
USGS	01347000	2015-10-14	1520	A
USGS	01347000	2015-10-15	1460	A
USGS	01347000	2015-10-16	1500	A
USGS	01347000	2015-10-17	1660	A
USGS	01347000	2015-10-18	1680	A
USGS	01347000	2015-10-19	1610	A
USGS	01347000	2015-10-20	1510	A
USGS	01347000	2015-10-21	1600	A
USGS	01347000	2015-10-22	1610	A
USGS	01347000	2015-10-23	1570	A
USGS	01347000	2015-10-24	1530	A
USGS	01347000	2015-10-25	2490	A
USGS	01347000	2015-10-26	2740	A
USGS	01347000	2015-10-27	1880	A
USGS	01347000	2015-10-28	2190	A
USGS	01347000	2015-10-29	5710	A
USGS	01347000	2015-10-30	4320	A
USGS	01347000	2015-10-31	2710	A
USGS	01347000	2015-11-01	2390	A
USGS	01347000	2015-11-02	2230	A
USGS	01347000	2015-11-03	2280	A
USGS	01347000	2015-11-04	2150	A
USGS	01347000	2015-11-05	1990	A
USGS	01347000	2015-11-06	2020	A
USGS	01347000	2015-11-07	2050	A
USGS	01347000	2015-11-08	2000	A
USGS	01347000	2015-11-09	1920	A
USGS	01347000	2015-11-10	1900	A
USGS	01347000	2015-11-11	2020	A
USGS	01347000	2015-11-12	2100	A
USGS	01347000	2015-11-13	2220	A
USGS	01347000	2015-11-14	2380	A
USGS	01347000	2015-11-15	2240	A
USGS	01347000	2015-11-16	2110	A
USGS	01347000	2015-11-17	2020	A
USGS	01347000	2015-11-18	1940	A
USGS	01347000	2015-11-19	1800	A
USGS	01347000	2015-11-20	2150	A
USGS	01347000	2015-11-21	2080	A
USGS	01347000	2015-11-22	1940	A
USGS	01347000	2015-11-23	1560	A
USGS	01347000	2015-11-24	1410	A
USGS	01347000	2015-11-25	1670	A
USGS	01347000	2015-11-26	1770	A
USGS	01347000	2015-11-27	1780	A
USGS	01347000	2015-11-28	1870	A
USGS	01347000	2015-11-29	1850	A
USGS	01347000	2015-11-30	1780	A
USGS	01347000	2015-12-01	1790	A
USGS	01347000	2015-12-02	2530	A
USGS	01347000	2015-12-03	5120	A
USGS	01347000	2015-12-04	3490	A
USGS	01347000	2015-12-05	2660	A
USGS	01347000	2015-12-06	2320	A
USGS	01347000	2015-12-07	2160	A
USGS	01347000	2015-12-08	2130	A
USGS	01347000	2015-12-09	1990	A
USGS	01347000	2015-12-10	2010	A
USGS	01347000	2015-12-11	2120	A
USGS	01347000	2015-12-12	2000	A
USGS	01347000	2015-12-13	1920	A
USGS	01347000	2015-12-14	1870	A
USGS	01347000	2015-12-15	2790	A
USGS	01347000	2015-12-16	3040	A
USGS	01347000	2015-12-17	2740	A
USGS	01347000	2015-12-18	4240	A
USGS	01347000	2015-12-19	3400	A
USGS	01347000	2015-12-20	2820	A
USGS	01347000	2015-12-21	2870	A
USGS	01347000	2015-12-22	4160	A
USGS	01347000	2015-12-23	7090	A
USGS	01347000	2015-12-24	5960	A
USGS	01347000	2015-12-25	4660	A
USGS	01347000	2015-12-26	3980	A
USGS	01347000	2015-12-27	5990	A
USGS	01347000	2015-12-28	6580	A
USGS	01347000	2015-12-29	5700	A
USGS	01347000	2015-12-30	5360	A
USGS	01347000	2015-12-31	6310	A
USGS	01347000	2016-01-01	6190	A
USGS	01347000	2016-01-02	5380	A
USGS	01347000	2016-01-03	4730	A
USGS	01347000	2016-01-04	4240	A
USGS	01347000	2016-01-05	3620	A
USGS	01347000	2016-01-06	3440	A
USGS	01347000	2016-01-07	3000	A
USGS	01347000	2016-01-08	2550	A
USGS	01347000	2016-01-09	2560	A
USGS	01347000	2016-01-10	5760	A
USGS	01347000	2016-01-11	7730	A
USGS	01347000	2016-01-12	5110	A
USGS	01347000	2016-01-13	3660	A
USGS	01347000	2016-01-14	3260	A
USGS	01347000	2016-01-15	3140	A
USGS	01347000	2016-01-16	3280	A
USGS	01347000	2016-01-17	3730	A
USGS	01347000	2016-01-18	3590	A:e
USGS	01347000	2016-01-19	2980	A:e
USGS	01347000	2016-01-20	2950	A:e
USGS	01347000	2016-01-21	2950	A:e
USGS	01347000	2016-01-22	3010	A
USGS	01347000	2016-01-23	2790	A
USGS	01347000	2016-01-24	2810	A
USGS	01347000	2016-01-25	2640	A
USGS	01347000	2016-01-26	2570	A
USGS	01347000	2016-01-27	2540	A
USGS	01347000	2016-01-28	2480	A
USGS	01347000	2016-01-29	2420	A
USGS	01347000	2016-01-30	2320	A
USGS	01347000	2016-01-31	2280	A
USGS	01347000	2016-02-01	2790	A
USGS	01347000	2016-02-02	3540	A
USGS	01347000	2016-02-03	6020	A
USGS	01347000	2016-02-04	8170	A
USGS	01347000	2016-02-05	6400	A
USGS	01347000	2016-02-06	4430	A
USGS	01347000	2016-02-07	3430	A
USGS	01347000	2016-02-08	3050	A
USGS	01347000	2016-02-09	2810	A
USGS	01347000	2016-02-10	2690	A
USGS	01347000	2016-02-11	2460	A
USGS	01347000	2016-02-12	2380	A
USGS	01347000	2016-02-13	2460	A
USGS	01347000	2016-02-14	2470	A
USGS	01347000	2016-02-15	2340	A
USGS	01347000	2016-02-16	2710	A
USGS	01347000	2016-02-17	6290	A
USGS	01347000	2016-02-18	5350	A
USGS	01347000	2016-02-19	4090	A
USGS	01347000	2016-02-20	3820	A
USGS	01347000	2016-02-21	4800	A
USGS	01347000	2016-02-22	4550	A
USGS	01347000	2016-02-23	3890	A
USGS	01347000	2016-02-24	4030	A
USGS	01347000	2016-02-25	11100	A
USGS	01347000	2016-02-26	8290	A
USGS	01347000	2016-02-27	6660	A
USGS	01347000	2016-02-28	5180	A
USGS	01347000	2016-02-29	5020	A
USGS	01347000	2016-03-01	4660	A
USGS	01347000	2016-03-02	4300	A
USGS	01347000	2016-03-03	3950	A
USGS	01347000	2016-03-04	3730	A
USGS	01347000	2016-03-05	3550	A
USGS	01347000	2016-03-06	3420	A
USGS	01347000	2016-03-07	3340	A
USGS	01347000	2016-03-08	3470	A
USGS	01347000	2016-03-09	3610	A
USGS	01347000	2016-03-10	4300	A
USGS	01347000	2016-03-11	6720	A
USGS	01347000	2016-03-12	5520	A
USGS	01347000	2016-03-13	4550	A
USGS	01347000	2016-03-14	4400	A
USGS	01347000	2016-03-15	4650	A
USGS	01347000	2016-03-16	4480	A
USGS	01347000	2016-03-17	5270	A
USGS	01347000	2016-03-18	6270	A
USGS	01347000	2016-03-19	5830	A
USGS	01347000	2016-03-20	4760	A
USGS	01347000	2016-03-21	4160	A
USGS	01347000	2016-03-22	4120	A
USGS	01347000	2016-03-23	4010	A
USGS	01347000	2016-03-24	3690	A
USGS	01347000	2016-03-25	3610	A
USGS	01347000	2016-03-26	3330	A
USGS	01347000	2016-03-27	2920	A
USGS	01347000	2016-03-28	3130	A
USGS	01347000	2016-03-29	4340	A
USGS	01347000	2016-03-30	3600	A
USGS	01347000	2016-03-31	3110	A
USGS	01347000	2016-04-01	3440	A
USGS	01347000	2016-04-02	4100	A
USGS	01347000	2016-04-03	3520	A
USGS	01347000	2016-04-04	3330	A
USGS	01347000	2016-04-05	3170	A
USGS	01347000	2016-04-06	3020	A
USGS	01347000	2016-04-07	3960	A
USGS	01347000	2016-04-08	7090	A
USGS	01347000	2016-04-09	5490	A
USGS	01347000	2016-04-10	4300	A
USGS	01347000	2016-04-11	4680	A
USGS	01347000	2016-04-12	8270	A
USGS	01347000	2016-04-13	7480	A
USGS	01347000	2016-04-14	5710	A
USGS	01347000	2016-04-15	4250	A
USGS	01347000	2016-04-16	3390	A
USGS	01347000	2016-04-17	2990	A
USGS	01347000	2016-04-18	2450	A
USGS	01347000	2016-04-19	2310	A
USGS	01347000	2016-04-20	2260	A
USGS	01347000	2016-04-21	2490	A
USGS	01347000	2016-04-22	2350	A
USGS	01347000	2016-04-23	2350	A
USGS	01347000	2016-04-24	2270	A
USGS	01347000	2016-04-25	2230	A
USGS	01347000	2016-04-26	2420	A
USGS	01347000	2016-04-27	2600	A
USGS	01347000	2016-04-28	2310	A
USGS	01347000	2016-04-29	2070	A
USGS	01347000	2016-04-30	1990	A
USGS	01347000	2016-05-01	2020	A
USGS	01347000	2016-05-02	2770	A
USGS	01347000	2016-05-03	4040	A
USGS	01347000	2016-05-04	2900	A
USGS	01347000	2016-05-05	2240	A
USGS	01347000	2016-05-06	2060	A
USGS	01347000	2016-05-07	2340	A
USGS	01347000	2016-05-08	2370	A
USGS	01347000	2016-05-09	2120	A
USGS	01347000	2016-05-10	1840	A
USGS	01347000	2016-05-11	1720	A
USGS	01347000	2016-05-12	1640	A
USGS	01347000	2016-05-13	1680	A
USGS	01347000	2016-05-14	1740	A
USGS	01347000	2016-05-15	1750	A
USGS	01347000	2016-05-16	1650	A
USGS	01347000	2016-05-17	1470	A
USGS	01347000	2016-05-18	1390	A
USGS	01347000	2016-05-19	1300	A
USGS	01347000	2016-05-20	1190	A
USGS	01347000	2016-05-21	1190	A
USGS	01347000	2016-05-22	1180	A
USGS	01347000	2016-05-23	1200	A
USGS	01347000	2016-05-24	1090	A
USGS	01347000	2016-05-25	1030	A
USGS	01347000	2016-05-26	993	A
USGS	01347000	2016-05-27	979	A
USGS	01347000	2016-05-28	815	A
USGS	01347000	2016-05-29	837	A
USGS	01347000	2016-05-30	1180	A
USGS	01347000	2016-05-31	1030	A
USGS	01347000	2016-06-01	934	A
USGS	01347000	2016-06-02	851	A
USGS	01347000	2016-06-03	855	A
USGS	01347000	2016-06-04	777	A
USGS	01347000	2016-06-05	1420	A
USGS	01347000	2016-06-06	3190	A
