# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-05-03 19:01:37 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01349705 SCHOHARIE CREEK NEAR LEXINGTON NY
# -----------------------------------------------------------------------------------
#
# Data provided for site 01349705
#            TS   parameter     statistic     Description
#        105023       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	105023_00060_00003	105023_00060_00003_cd
USGS	01349705	2015-07-26	15.7	A
USGS	01349705	2015-07-27	16.0	A
USGS	01349705	2015-07-28	18.1	A
USGS	01349705	2015-07-29	17.6	A
USGS	01349705	2015-07-30	16.4	A
USGS	01349705	2015-07-31	14.9	A
USGS	01349705	2015-08-01	12.9	A
USGS	01349705	2015-08-02	11.8	A
USGS	01349705	2015-08-03	10.9	A
USGS	01349705	2015-08-04	14.6	A
USGS	01349705	2015-08-05	13.7	A
USGS	01349705	2015-08-06	13.5	A
USGS	01349705	2015-08-07	11.7	A
USGS	01349705	2015-08-08	10.3	A
USGS	01349705	2015-08-09	9.73	A
USGS	01349705	2015-08-10	9.42	A
USGS	01349705	2015-08-11	26.5	A
USGS	01349705	2015-08-12	34.1	A
USGS	01349705	2015-08-13	17.7	A
USGS	01349705	2015-08-14	13.1	A
USGS	01349705	2015-08-15	11.5	A
USGS	01349705	2015-08-16	11.5	A
USGS	01349705	2015-08-17	10.4	A
USGS	01349705	2015-08-18	9.55	A
USGS	01349705	2015-08-19	13.5	A
USGS	01349705	2015-08-20	10.9	A
USGS	01349705	2015-08-21	206	A
USGS	01349705	2015-08-22	94.2	A
USGS	01349705	2015-08-23	47.7	A
USGS	01349705	2015-08-24	35.9	A
USGS	01349705	2015-08-25	27.9	A
USGS	01349705	2015-08-26	23.2	A
USGS	01349705	2015-08-27	20.4	A
USGS	01349705	2015-08-28	17.9	A
USGS	01349705	2015-08-29	16.2	A
USGS	01349705	2015-08-30	15.2	A
USGS	01349705	2015-08-31	14.6	A
USGS	01349705	2015-09-01	16.8	A
USGS	01349705	2015-09-02	13.8	A
USGS	01349705	2015-09-03	12.6	A
USGS	01349705	2015-09-04	11.9	A
USGS	01349705	2015-09-05	11.3	A
USGS	01349705	2015-09-06	11.1	A
USGS	01349705	2015-09-07	11.4	A
USGS	01349705	2015-09-08	10.8	A
USGS	01349705	2015-09-09	11.0	A
USGS	01349705	2015-09-10	14.9	A
USGS	01349705	2015-09-11	39.5	A
USGS	01349705	2015-09-12	35.7	A
USGS	01349705	2015-09-13	1110	A
USGS	01349705	2015-09-14	260	A
USGS	01349705	2015-09-15	133	A
USGS	01349705	2015-09-16	88.5	A
USGS	01349705	2015-09-17	64.0	A
USGS	01349705	2015-09-18	49.9	A
USGS	01349705	2015-09-19	41.0	A
USGS	01349705	2015-09-20	34.9	A
USGS	01349705	2015-09-21	29.9	A
USGS	01349705	2015-09-22	26.4	A
USGS	01349705	2015-09-23	24.0	A
USGS	01349705	2015-09-24	21.1	A
USGS	01349705	2015-09-25	20.3	A
USGS	01349705	2015-09-26	18.8	A
USGS	01349705	2015-09-27	17.5	A
USGS	01349705	2015-09-28	16.7	A
USGS	01349705	2015-09-29	17.7	A
USGS	01349705	2015-09-30	3090	A
USGS	01349705	2015-10-01	659	A
USGS	01349705	2015-10-02	320	A
USGS	01349705	2015-10-03	231	A
USGS	01349705	2015-10-04	193	A
USGS	01349705	2015-10-05	149	A
USGS	01349705	2015-10-06	122	A
USGS	01349705	2015-10-07	101	A
USGS	01349705	2015-10-08	85.3	A
USGS	01349705	2015-10-09	89.9	A
USGS	01349705	2015-10-10	132	A
USGS	01349705	2015-10-11	96.6	A
USGS	01349705	2015-10-12	79.9	A
USGS	01349705	2015-10-13	68.8	A
USGS	01349705	2015-10-14	61.2	A
USGS	01349705	2015-10-15	53.6	A
USGS	01349705	2015-10-16	49.1	A
USGS	01349705	2015-10-17	45.5	A
USGS	01349705	2015-10-18	42.5	A
USGS	01349705	2015-10-19	39.1	A
USGS	01349705	2015-10-20	36.8	A
USGS	01349705	2015-10-21	35.3	A
USGS	01349705	2015-10-22	33.6	A
USGS	01349705	2015-10-23	31.2	A
USGS	01349705	2015-10-24	29.2	A
USGS	01349705	2015-10-25	33.3	A
USGS	01349705	2015-10-26	34.8	A
USGS	01349705	2015-10-27	31.1	A
USGS	01349705	2015-10-28	97.0	A
USGS	01349705	2015-10-29	2520	A
USGS	01349705	2015-10-30	576	A
USGS	01349705	2015-10-31	343	A
USGS	01349705	2015-11-01	264	A
USGS	01349705	2015-11-02	217	A
USGS	01349705	2015-11-03	182	A
USGS	01349705	2015-11-04	155	A
USGS	01349705	2015-11-05	137	A
USGS	01349705	2015-11-06	124	A
USGS	01349705	2015-11-07	110	A
USGS	01349705	2015-11-08	99.2	A
USGS	01349705	2015-11-09	89.7	A
USGS	01349705	2015-11-10	86.9	A
USGS	01349705	2015-11-11	798	A
USGS	01349705	2015-11-12	474	A
USGS	01349705	2015-11-13	367	A
USGS	01349705	2015-11-14	280	A
USGS	01349705	2015-11-15	229	A
USGS	01349705	2015-11-16	200	A
USGS	01349705	2015-11-17	174	A
USGS	01349705	2015-11-18	155	A
USGS	01349705	2015-11-19	377	A
USGS	01349705	2015-11-20	1290	A
USGS	01349705	2015-11-21	426	A
USGS	01349705	2015-11-22	316	A
USGS	01349705	2015-11-23	254	A
USGS	01349705	2015-11-24	212	A
USGS	01349705	2015-11-25	186	A
USGS	01349705	2015-11-26	167	A
USGS	01349705	2015-11-27	154	A
USGS	01349705	2015-11-28	144	A
USGS	01349705	2015-11-29	129	A
USGS	01349705	2015-11-30	112	A
USGS	01349705	2015-12-01	108	A
USGS	01349705	2015-12-02	130	A
USGS	01349705	2015-12-03	173	A
USGS	01349705	2015-12-04	140	A
USGS	01349705	2015-12-05	118	A
USGS	01349705	2015-12-06	107	A
USGS	01349705	2015-12-07	101	A
USGS	01349705	2015-12-08	92.6	A
USGS	01349705	2015-12-09	88.5	A
USGS	01349705	2015-12-10	86.4	A
USGS	01349705	2015-12-11	82.9	A
USGS	01349705	2015-12-12	77.0	A
USGS	01349705	2015-12-13	73.3	A
USGS	01349705	2015-12-14	74.2	A
USGS	01349705	2015-12-15	153	A
USGS	01349705	2015-12-16	123	A
USGS	01349705	2015-12-17	113	A
USGS	01349705	2015-12-18	193	A
USGS	01349705	2015-12-19	138	A:e
USGS	01349705	2015-12-20	107	A:e
USGS	01349705	2015-12-21	112	A:e
USGS	01349705	2015-12-22	145	A
USGS	01349705	2015-12-23	195	A
USGS	01349705	2015-12-24	536	A
USGS	01349705	2015-12-25	330	A
USGS	01349705	2015-12-26	256	A
USGS	01349705	2015-12-27	237	A
USGS	01349705	2015-12-28	205	A
USGS	01349705	2015-12-29	189	A:e
USGS	01349705	2015-12-30	224	A
USGS	01349705	2015-12-31	313	A
USGS	01349705	2016-01-01	277	A
USGS	01349705	2016-01-02	218	A
USGS	01349705	2016-01-03	199	A
USGS	01349705	2016-01-04	161	A
USGS	01349705	2016-01-05	55.2	A:e
USGS	01349705	2016-01-06	45.9	A:e
USGS	01349705	2016-01-07	40.7	A:e
USGS	01349705	2016-01-08	68.6	A:e
USGS	01349705	2016-01-09	124	A
USGS	01349705	2016-01-10	1250	A
USGS	01349705	2016-01-11	832	A
USGS	01349705	2016-01-12	385	A
USGS	01349705	2016-01-13	286	A
USGS	01349705	2016-01-14	227	A
USGS	01349705	2016-01-15	228	A
USGS	01349705	2016-01-16	250	A
USGS	01349705	2016-01-17	241	A
USGS	01349705	2016-01-18	177	A
USGS	01349705	2016-01-19	117	A
USGS	01349705	2016-01-20	130	A
USGS	01349705	2016-01-21	120	A
USGS	01349705	2016-01-22	108	A
USGS	01349705	2016-01-23	101	A
USGS	01349705	2016-01-24	87.7	A
USGS	01349705	2016-01-25	86.8	A
USGS	01349705	2016-01-26	96.2	A
USGS	01349705	2016-01-27	123	A
USGS	01349705	2016-01-28	91.4	A
USGS	01349705	2016-01-29	88.9	A
USGS	01349705	2016-01-30	79.6	A
USGS	01349705	2016-01-31	80.2	A
USGS	01349705	2016-02-01	98.1	A
USGS	01349705	2016-02-02	93.6	A
USGS	01349705	2016-02-03	137	A
USGS	01349705	2016-02-04	266	A
USGS	01349705	2016-02-05	184	A
USGS	01349705	2016-02-06	133	A
USGS	01349705	2016-02-07	124	A
USGS	01349705	2016-02-08	115	A
USGS	01349705	2016-02-09	106	A
USGS	01349705	2016-02-10	102	A
USGS	01349705	2016-02-11	67.6	A
USGS	01349705	2016-02-12	40.2	A:e
USGS	01349705	2016-02-13	35.0	A:e
USGS	01349705	2016-02-14	34.4	A:e
USGS	01349705	2016-02-15	34.4	A:e
USGS	01349705	2016-02-16	1730	A:e
USGS	01349705	2016-02-17	957	A
USGS	01349705	2016-02-18	378	A
USGS	01349705	2016-02-19	263	A
USGS	01349705	2016-02-20	265	A
USGS	01349705	2016-02-21	247	A
USGS	01349705	2016-02-22	209	A
USGS	01349705	2016-02-23	174	A
USGS	01349705	2016-02-24	536	A
USGS	01349705	2016-02-25	4360	A
USGS	01349705	2016-02-26	832	A
USGS	01349705	2016-02-27	460	A
USGS	01349705	2016-02-28	375	A
USGS	01349705	2016-02-29	327	A
USGS	01349705	2016-03-01	274	A
USGS	01349705	2016-03-02	291	A
USGS	01349705	2016-03-03	233	A
USGS	01349705	2016-03-04	200	A
USGS	01349705	2016-03-05	170	A
USGS	01349705	2016-03-06	155	A
USGS	01349705	2016-03-07	143	A
USGS	01349705	2016-03-08	144	A
USGS	01349705	2016-03-09	147	A
USGS	01349705	2016-03-10	160	A
USGS	01349705	2016-03-11	218	A
USGS	01349705	2016-03-12	185	A
USGS	01349705	2016-03-13	163	A
USGS	01349705	2016-03-14	149	A
USGS	01349705	2016-03-15	153	A
USGS	01349705	2016-03-16	158	A
USGS	01349705	2016-03-17	174	A
USGS	01349705	2016-03-18	161	A
USGS	01349705	2016-03-19	143	A
USGS	01349705	2016-03-20	125	A
USGS	01349705	2016-03-21	117	A
USGS	01349705	2016-03-22	107	A
USGS	01349705	2016-03-23	102	A
USGS	01349705	2016-03-24	97.4	A
USGS	01349705	2016-03-25	103	A
USGS	01349705	2016-03-26	95.3	A
USGS	01349705	2016-03-27	87.1	A
USGS	01349705	2016-03-28	119	A
USGS	01349705	2016-03-29	148	A
USGS	01349705	2016-03-30	113	A
USGS	01349705	2016-03-31	105	A
USGS	01349705	2016-04-01	102	A
USGS	01349705	2016-04-02	101	A
USGS	01349705	2016-04-03	114	A
USGS	01349705	2016-04-04	113	A
USGS	01349705	2016-04-05	105	A
USGS	01349705	2016-04-06	96.3	A
USGS	01349705	2016-04-07	384	A
USGS	01349705	2016-04-08	574	A
USGS	01349705	2016-04-09	359	A
USGS	01349705	2016-04-10	281	A
USGS	01349705	2016-04-11	257	A
USGS	01349705	2016-04-12	272	A
USGS	01349705	2016-04-13	244	A
USGS	01349705	2016-04-14	217	A
USGS	01349705	2016-04-15	193	A
USGS	01349705	2016-04-16	173	A
USGS	01349705	2016-04-17	155	A
USGS	01349705	2016-04-18	142	A
USGS	01349705	2016-04-19	128	A
USGS	01349705	2016-04-20	115	A
USGS	01349705	2016-04-21	106	A
USGS	01349705	2016-04-22	101	A
USGS	01349705	2016-04-23	95.5	A
USGS	01349705	2016-04-24	87.6	A
USGS	01349705	2016-04-25	86.5	A
USGS	01349705	2016-04-26	123	A
USGS	01349705	2016-04-27	146	A
USGS	01349705	2016-04-28	109	A
USGS	01349705	2016-04-29	95.1	A
USGS	01349705	2016-04-30	90.6	A
USGS	01349705	2016-05-01	89.7	A
USGS	01349705	2016-05-02	143	A
USGS	01349705	2016-05-03	210	A
USGS	01349705	2016-05-04	223	A
USGS	01349705	2016-05-05	244	A
USGS	01349705	2016-05-06	328	A
USGS	01349705	2016-05-07	437	A
USGS	01349705	2016-05-08	326	A
USGS	01349705	2016-05-09	261	A
USGS	01349705	2016-05-10	219	A
USGS	01349705	2016-05-11	191	A
USGS	01349705	2016-05-12	169	A
USGS	01349705	2016-05-13	168	A
USGS	01349705	2016-05-14	189	A
USGS	01349705	2016-05-15	161	A
USGS	01349705	2016-05-16	136	A
USGS	01349705	2016-05-17	117	A
USGS	01349705	2016-05-18	107	A
USGS	01349705	2016-05-19	97.3	A
USGS	01349705	2016-05-20	89.7	A
USGS	01349705	2016-05-21	83.2	A
USGS	01349705	2016-05-22	78.2	A
USGS	01349705	2016-05-23	72.2	A
USGS	01349705	2016-05-24	66.0	A
USGS	01349705	2016-05-25	62.2	A
USGS	01349705	2016-05-26	56.6	A
USGS	01349705	2016-05-27	53.4	A
USGS	01349705	2016-05-28	51.6	A
USGS	01349705	2016-05-29	47.3	A
USGS	01349705	2016-05-30	48.1	A
USGS	01349705	2016-05-31	59.4	A
USGS	01349705	2016-06-01	48.3	A
USGS	01349705	2016-06-02	38.7	A
USGS	01349705	2016-06-03	40.3	A
USGS	01349705	2016-06-04	34.8	A
USGS	01349705	2016-06-05	77.5	A
USGS	01349705	2016-06-06	264	A
USGS	01349705	2016-06-07	107	A
USGS	01349705	2016-06-08	73.8	A
USGS	01349705	2016-06-09	59.0	A
USGS	01349705	2016-06-10	49.8	A
USGS	01349705	2016-06-11	50.2	A
USGS	01349705	2016-06-12	55.9	A
USGS	01349705	2016-06-13	46.7	A
USGS	01349705	2016-06-14	40.7	A
USGS	01349705	2016-06-15	36.2	A
USGS	01349705	2016-06-16	32.4	A
USGS	01349705	2016-06-17	29.4	A
USGS	01349705	2016-06-18	26.9	A
USGS	01349705	2016-06-19	24.9	A
USGS	01349705	2016-06-20	23.0	A
USGS	01349705	2016-06-21	21.6	A
USGS	01349705	2016-06-22	19.4	A
USGS	01349705	2016-06-23	19.0	A
USGS	01349705	2016-06-24	18.0	A
USGS	01349705	2016-06-25	16.9	A
USGS	01349705	2016-06-26	15.9	A
USGS	01349705	2016-06-27	19.3	A
USGS	01349705	2016-06-28	22.3	A
USGS	01349705	2016-06-29	43.7	A
USGS	01349705	2016-06-30	33.8	A
USGS	01349705	2016-07-01	24.2	A
USGS	01349705	2016-07-02	21.3	A
USGS	01349705	2016-07-03	18.4	A
USGS	01349705	2016-07-04	16.7	A
USGS	01349705	2016-07-05	15.8	A
USGS	01349705	2016-07-06	14.8	A
USGS	01349705	2016-07-07	13.8	A
USGS	01349705	2016-07-08	20.6	A
USGS	01349705	2016-07-09	131	A
USGS	01349705	2016-07-10	84.1	A
USGS	01349705	2016-07-11	53.1	A
USGS	01349705	2016-07-12	36.9	A
USGS	01349705	2016-07-13	28.9	A
USGS	01349705	2016-07-14	25.0	A
USGS	01349705	2016-07-15	24.1	A
USGS	01349705	2016-07-16	22.5	A
USGS	01349705	2016-07-17	32.9	A
USGS	01349705	2016-07-18	26.0	A
USGS	01349705	2016-07-19	21.7	A
USGS	01349705	2016-07-20	20.0	A
USGS	01349705	2016-07-21	21.8	A
USGS	01349705	2016-07-22	19.7	A
USGS	01349705	2016-07-23	19.1	A
USGS	01349705	2016-07-24	17.9	A
USGS	01349705	2016-07-25	18.8	A
USGS	01349705	2016-07-26	21.5	A
USGS	01349705	2016-07-27	19.0	A
USGS	01349705	2016-07-28	16.3	A
USGS	01349705	2016-07-29	18.5	A
USGS	01349705	2016-07-30	18.4	A
USGS	01349705	2016-07-31	73.6	A
USGS	01349705	2016-08-01	229	A
USGS	01349705	2016-08-02	294	A
USGS	01349705	2016-08-03	151	A
USGS	01349705	2016-08-04	80.4	A
USGS	01349705	2016-08-05	57.1	A
USGS	01349705	2016-08-06	43.4	A
USGS	01349705	2016-08-07	36.2	A
USGS	01349705	2016-08-08	29.6	A
USGS	01349705	2016-08-09	24.7	A
USGS	01349705	2016-08-10	27.8	A
USGS	01349705	2016-08-11	37.6	A
USGS	01349705	2016-08-12	39.7	A
USGS	01349705	2016-08-13	40.7	A
USGS	01349705	2016-08-14	49.3	A
USGS	01349705	2016-08-15	39.6	A
USGS	01349705	2016-08-16	30.7	A
USGS	01349705	2016-08-17	26.9	A
USGS	01349705	2016-08-18	23.9	A
USGS	01349705	2016-08-19	22.1	A
USGS	01349705	2016-08-20	19.9	A
USGS	01349705	2016-08-21	19.6	A
USGS	01349705	2016-08-22	22.8	A
USGS	01349705	2016-08-23	19.7	A
USGS	01349705	2016-08-24	18.3	A
USGS	01349705	2016-08-25	17.2	A
USGS	01349705	2016-08-26	16.2	A
USGS	01349705	2016-08-27	15.1	A
USGS	01349705	2016-08-28	14.2	A
USGS	01349705	2016-08-29	13.6	A
USGS	01349705	2016-08-30	12.9	A
USGS	01349705	2016-08-31	12.8	A
USGS	01349705	2016-09-01	16.7	A
USGS	01349705	2016-09-02	17.6	A
USGS	01349705	2016-09-03	13.5	A
USGS	01349705	2016-09-04	12.2	A
USGS	01349705	2016-09-05	11.5	A
USGS	01349705	2016-09-06	11.0	A
USGS	01349705	2016-09-07	10.7	A
USGS	01349705	2016-09-08	12.0	A
USGS	01349705	2016-09-09	16.7	A
USGS	01349705	2016-09-10	13.0	A
USGS	01349705	2016-09-11	12.6	A
USGS	01349705	2016-09-12	13.3	A
USGS	01349705	2016-09-13	12.4	A
USGS	01349705	2016-09-14	9.29	A
USGS	01349705	2016-09-15	9.74	A
USGS	01349705	2016-09-16	9.42	A
USGS	01349705	2016-09-17	9.16	A
USGS	01349705	2016-09-18	9.73	A
USGS	01349705	2016-09-19	13.5	A
USGS	01349705	2016-09-20	13.4	A
USGS	01349705	2016-09-21	12.0	A
USGS	01349705	2016-09-22	11.0	A
USGS	01349705	2016-09-23	10.2	A
USGS	01349705	2016-09-24	9.67	A
USGS	01349705	2016-09-25	9.26	A
USGS	01349705	2016-09-26	9.00	A
USGS	01349705	2016-09-27	9.72	A
USGS	01349705	2016-09-28	9.88	A
USGS	01349705	2016-09-29	9.93	A
USGS	01349705	2016-09-30	9.36	A
USGS	01349705	2016-10-01	11.9	A
USGS	01349705	2016-10-02	13.6	A
USGS	01349705	2016-10-03	12.5	A
USGS	01349705	2016-10-04	11.5	A
USGS	01349705	2016-10-05	10.8	A
USGS	01349705	2016-10-06	10.5	A
USGS	01349705	2016-10-07	10.8	A
USGS	01349705	2016-10-08	10.7	A
USGS	01349705	2016-10-09	9.71	A
USGS	01349705	2016-10-10	9.00	A
USGS	01349705	2016-10-11	8.69	A
USGS	01349705	2016-10-12	8.46	A
USGS	01349705	2016-10-13	8.19	A
USGS	01349705	2016-10-14	7.86	A
USGS	01349705	2016-10-15	7.67	A
USGS	01349705	2016-10-16	7.63	A
USGS	01349705	2016-10-17	7.67	A
USGS	01349705	2016-10-18	7.78	A
USGS	01349705	2016-10-19	8.05	A
USGS	01349705	2016-10-20	9.48	A
USGS	01349705	2016-10-21	11.0	A
USGS	01349705	2016-10-22	32.6	A
USGS	01349705	2016-10-23	42.9	A
USGS	01349705	2016-10-24	26.1	A
USGS	01349705	2016-10-25	20.2	A
USGS	01349705	2016-10-26	17.5	A
USGS	01349705	2016-10-27	19.8	A
USGS	01349705	2016-10-28	49.0	A
USGS	01349705	2016-10-29	46.4	A
USGS	01349705	2016-10-30	48.6	A
USGS	01349705	2016-10-31	42.3	A
USGS	01349705	2016-11-01	34.1	A
USGS	01349705	2016-11-02	28.4	A
USGS	01349705	2016-11-03	26.2	A
USGS	01349705	2016-11-04	23.9	A
USGS	01349705	2016-11-05	21.8	A
USGS	01349705	2016-11-06	20.5	A
USGS	01349705	2016-11-07	19.1	A
USGS	01349705	2016-11-08	17.8	A
USGS	01349705	2016-11-09	18.0	A
USGS	01349705	2016-11-10	18.3	A
USGS	01349705	2016-11-11	17.4	A
USGS	01349705	2016-11-12	15.5	A
USGS	01349705	2016-11-13	14.4	A
USGS	01349705	2016-11-14	15.9	A
USGS	01349705	2016-11-15	70.7	A
USGS	01349705	2016-11-16	363	A
USGS	01349705	2016-11-17	168	A
USGS	01349705	2016-11-18	101	A
USGS	01349705	2016-11-19	77.5	A
USGS	01349705	2016-11-20	76.7	A
USGS	01349705	2016-11-21	63.0	A
USGS	01349705	2016-11-22	54.4	A
USGS	01349705	2016-11-23	46.4	A
USGS	01349705	2016-11-24	52.0	A
USGS	01349705	2016-11-25	56.7	A
USGS	01349705	2016-11-26	72.7	A
USGS	01349705	2016-11-27	81.1	A
USGS	01349705	2016-11-28	74.1	A
USGS	01349705	2016-11-29	140	A
USGS	01349705	2016-11-30	398	A
USGS	01349705	2016-12-01	703	A
USGS	01349705	2016-12-02	402	A
USGS	01349705	2016-12-03	270	A
USGS	01349705	2016-12-04	199	A
USGS	01349705	2016-12-05	165	A
USGS	01349705	2016-12-06	146	A
USGS	01349705	2016-12-07	136	A
USGS	01349705	2016-12-08	121	A
USGS	01349705	2016-12-09	93.7	A
USGS	01349705	2016-12-10	78.4	A
USGS	01349705	2016-12-11	53.8	A:e
USGS	01349705	2016-12-12	50.1	A:e
USGS	01349705	2016-12-13	46.9	A:e
USGS	01349705	2016-12-14	43.3	A:e
USGS	01349705	2016-12-15	39.6	A:e
USGS	01349705	2016-12-16	36.4	A:e
USGS	01349705	2016-12-17	42.7	A:e
USGS	01349705	2016-12-18	640	A:e
USGS	01349705	2016-12-19	460	A
USGS	01349705	2016-12-20	270	A
USGS	01349705	2016-12-21	234	A
USGS	01349705	2016-12-22	196	A
USGS	01349705	2016-12-23	157	A
USGS	01349705	2016-12-24	159	A
USGS	01349705	2016-12-25	173	A
USGS	01349705	2016-12-26	136	A
USGS	01349705	2016-12-27	155	A
USGS	01349705	2016-12-28	160	A
USGS	01349705	2016-12-29	131	A
USGS	01349705	2016-12-30	124	A
USGS	01349705	2016-12-31	104	A
USGS	01349705	2017-01-01	98.5	A
USGS	01349705	2017-01-02	88.9	A
USGS	01349705	2017-01-03	114	A
USGS	01349705	2017-01-04	402	A
USGS	01349705	2017-01-05	270	A
USGS	01349705	2017-01-06	177	A
USGS	01349705	2017-01-07	109	A
USGS	01349705	2017-01-08	102	A
USGS	01349705	2017-01-09	77.5	A:e
USGS	01349705	2017-01-10	82.3	A:e
USGS	01349705	2017-01-11	110	A:e
USGS	01349705	2017-01-12	251	A:e
USGS	01349705	2017-01-13	475	A
USGS	01349705	2017-01-14	273	A
USGS	01349705	2017-01-15	215	A
USGS	01349705	2017-01-16	168	A:e
USGS	01349705	2017-01-17	177	A:e
USGS	01349705	2017-01-18	217	A:e
USGS	01349705	2017-01-19	221	A:e
USGS	01349705	2017-01-20	198	A:e
USGS	01349705	2017-01-21	184	A:e
USGS	01349705	2017-01-22	199	A:e
USGS	01349705	2017-01-23	204	A:e
USGS	01349705	2017-01-24	222	A:e
USGS	01349705	2017-01-25	198	A:e
USGS	01349705	2017-01-26	201	A:e
USGS	01349705	2017-01-27	209	A:e
USGS	01349705	2017-01-28	171	A:e
USGS	01349705	2017-01-29	146	A:e
USGS	01349705	2017-01-30	118	A:e
USGS	01349705	2017-01-31	90.7	A:e
USGS	01349705	2017-02-01	131	A:e
USGS	01349705	2017-02-02	99.5	A:e
USGS	01349705	2017-02-03	88.3	A:e
USGS	01349705	2017-02-04	79.9	A:e
USGS	01349705	2017-02-05	86.3	A:e
USGS	01349705	2017-02-06	79.3	A:e
USGS	01349705	2017-02-07	75.8	A:e
USGS	01349705	2017-02-08	210	A:e
USGS	01349705	2017-02-09	212	A:e
USGS	01349705	2017-02-10	150	A:e
USGS	01349705	2017-02-11	151	A:e
USGS	01349705	2017-02-12	127	A:e
USGS	01349705	2017-02-13	122	A:e
USGS	01349705	2017-02-14	102	A:e
USGS	01349705	2017-02-15	98.4	A:e
USGS	01349705	2017-02-16	93.9	A:e
USGS	01349705	2017-02-17	82.7	A:e
USGS	01349705	2017-02-18	107	A:e
USGS	01349705	2017-02-19	233	A
USGS	01349705	2017-02-20	297	A
USGS	01349705	2017-02-21	229	A
USGS	01349705	2017-02-22	236	A
USGS	01349705	2017-02-23	485	A
USGS	01349705	2017-02-24	1040	A
USGS	01349705	2017-02-25	1590	A
USGS	01349705	2017-02-26	1370	A
USGS	01349705	2017-02-27	576	A
USGS	01349705	2017-02-28	442	A
USGS	01349705	2017-03-01	411	A
USGS	01349705	2017-03-02	404	A
USGS	01349705	2017-03-03	314	A
USGS	01349705	2017-03-04	244	A
USGS	01349705	2017-03-05	181	A
USGS	01349705	2017-03-06	199	A
USGS	01349705	2017-03-07	198	A
USGS	01349705	2017-03-08	223	A
USGS	01349705	2017-03-09	195	A
USGS	01349705	2017-03-10	164	A
USGS	01349705	2017-03-11	114	A
USGS	01349705	2017-03-12	111	A
USGS	01349705	2017-03-13	109	A
USGS	01349705	2017-03-14	61.3	A:e
USGS	01349705	2017-03-15	125	A:e
USGS	01349705	2017-03-16	163	A
USGS	01349705	2017-03-17	127	A
USGS	01349705	2017-03-18	108	A
USGS	01349705	2017-03-19	95.5	A
USGS	01349705	2017-03-20	96.9	A
USGS	01349705	2017-03-21	106	A
USGS	01349705	2017-03-22	115	A
USGS	01349705	2017-03-23	103	A
USGS	01349705	2017-03-24	99.2	A
USGS	01349705	2017-03-25	164	A
USGS	01349705	2017-03-26	230	A
USGS	01349705	2017-03-27	422	A
USGS	01349705	2017-03-28	826	A
USGS	01349705	2017-03-29	1220	A
USGS	01349705	2017-03-30	697	A
USGS	01349705	2017-03-31	575	A
USGS	01349705	2017-04-01	482	A
USGS	01349705	2017-04-02	490	A
USGS	01349705	2017-04-03	530	A
USGS	01349705	2017-04-04	1870	A
USGS	01349705	2017-04-05	1290	A
USGS	01349705	2017-04-06	1630	A
USGS	01349705	2017-04-07	1760	A
USGS	01349705	2017-04-08	691	A
USGS	01349705	2017-04-09	475	A
USGS	01349705	2017-04-10	392	A
USGS	01349705	2017-04-11	364	A
USGS	01349705	2017-04-12	357	A
USGS	01349705	2017-04-13	308	A
USGS	01349705	2017-04-14	262	A
USGS	01349705	2017-04-15	229	A
USGS	01349705	2017-04-16	213	A
USGS	01349705	2017-04-17	214	A
USGS	01349705	2017-04-18	186	A
USGS	01349705	2017-04-19	169	A
USGS	01349705	2017-04-20	176	A
USGS	01349705	2017-04-21	370	A
USGS	01349705	2017-04-22	315	A
USGS	01349705	2017-04-23	253	A
USGS	01349705	2017-04-24	215	A
USGS	01349705	2017-04-25	206	A
USGS	01349705	2017-04-26	555	A
USGS	01349705	2017-04-27	411	A
USGS	01349705	2017-04-28	317	A
USGS	01349705	2017-04-29	263	A
USGS	01349705	2017-04-30	318	A
USGS	01349705	2017-05-01	341	A
USGS	01349705	2017-05-02	1580	A
USGS	01349705	2017-05-03	656	A
USGS	01349705	2017-05-04	440	A
USGS	01349705	2017-05-05	529	A
USGS	01349705	2017-05-06	858	A
USGS	01349705	2017-05-07	810	A
USGS	01349705	2017-05-08	503	A
USGS	01349705	2017-05-09	386	A
USGS	01349705	2017-05-10	319	A
USGS	01349705	2017-05-11	275	A
USGS	01349705	2017-05-12	239	A
USGS	01349705	2017-05-13	270	A
USGS	01349705	2017-05-14	501	A
USGS	01349705	2017-05-15	429	A
USGS	01349705	2017-05-16	336	A
USGS	01349705	2017-05-17	274	A
USGS	01349705	2017-05-18	236	A
USGS	01349705	2017-05-19	240	A
USGS	01349705	2017-05-20	191	A
USGS	01349705	2017-05-21	160	A
USGS	01349705	2017-05-22	139	A
