# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-04-20 14:49:45 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03010655 Oswayo Creek at Shinglehouse, PA
# -----------------------------------------------------------------------------------
#
# Data provided for site 03010655
#            TS   parameter     statistic     Description
#        119720       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     R  Records for these data have been revised. [https://waterdata.usgs.gov/pa/nwis/revision/?site_no=03010655&ts_ids=119720]
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	119720_00060_00003	119720_00060_00003_cd
USGS	03010655	2015-07-14	59.8	A
USGS	03010655	2015-07-15	60.6	A
USGS	03010655	2015-07-16	51.5	A
USGS	03010655	2015-07-17	45.5	A
USGS	03010655	2015-07-18	43.4	A
USGS	03010655	2015-07-19	40.7	A
USGS	03010655	2015-07-20	47.6	A
USGS	03010655	2015-07-21	39.5	A
USGS	03010655	2015-07-22	36.0	A
USGS	03010655	2015-07-23	32.1	A
USGS	03010655	2015-07-24	30.0	A
USGS	03010655	2015-07-25	28.2	A
USGS	03010655	2015-07-26	27.2	A
USGS	03010655	2015-07-27	27.2	A
USGS	03010655	2015-07-28	24.0	A
USGS	03010655	2015-07-29	22.8	A
USGS	03010655	2015-07-30	25.3	A
USGS	03010655	2015-07-31	22.8	A
USGS	03010655	2015-08-01	21.2	A
USGS	03010655	2015-08-02	19.7	A
USGS	03010655	2015-08-03	17.9	A
USGS	03010655	2015-08-04	18.0	A
USGS	03010655	2015-08-05	17.4	A
USGS	03010655	2015-08-06	16.1	A
USGS	03010655	2015-08-07	15.6	A
USGS	03010655	2015-08-08	14.9	A
USGS	03010655	2015-08-09	14.2	A
USGS	03010655	2015-08-10	14.1	A
USGS	03010655	2015-08-11	41.3	A
USGS	03010655	2015-08-12	20.4	A
USGS	03010655	2015-08-13	17.0	A
USGS	03010655	2015-08-14	15.2	A
USGS	03010655	2015-08-15	14.6	A
USGS	03010655	2015-08-16	16.6	A
USGS	03010655	2015-08-17	14.6	A
USGS	03010655	2015-08-18	14.3	A
USGS	03010655	2015-08-19	18.2	A
USGS	03010655	2015-08-20	15.9	A
USGS	03010655	2015-08-21	21.8	A
USGS	03010655	2015-08-22	15.7	A
USGS	03010655	2015-08-23	14.3	A
USGS	03010655	2015-08-24	13.3	A
USGS	03010655	2015-08-25	12.4	A
USGS	03010655	2015-08-26	12.6	A
USGS	03010655	2015-08-27	13.3	A
USGS	03010655	2015-08-28	12.4	A
USGS	03010655	2015-08-29	11.5	A
USGS	03010655	2015-08-30	11.0	A
USGS	03010655	2015-08-31	15.7	A
USGS	03010655	2015-09-01	15.9	A
USGS	03010655	2015-09-02	17.1	A
USGS	03010655	2015-09-03	19.8	A
USGS	03010655	2015-09-04	24.2	A
USGS	03010655	2015-09-05	27.6	A
USGS	03010655	2015-09-06	31.6	A
USGS	03010655	2015-09-07	37.3	A
USGS	03010655	2015-09-08	40.2	A
USGS	03010655	2015-09-09	43.9	A
USGS	03010655	2015-09-10	46.8	A
USGS	03010655	2015-09-11	47.7	A
USGS	03010655	2015-09-12	72.0	A
USGS	03010655	2015-09-13	75.9	A
USGS	03010655	2015-09-14	48.4	A
USGS	03010655	2015-09-15	35.5	A
USGS	03010655	2015-09-16	28.1	A
USGS	03010655	2015-09-17	24.8	A
USGS	03010655	2015-09-18	23.0	A
USGS	03010655	2015-09-19	24.6	A
USGS	03010655	2015-09-20	41.2	A
USGS	03010655	2015-09-21	32.4	A
USGS	03010655	2015-09-22	26.5	A
USGS	03010655	2015-09-23	24.4	A
USGS	03010655	2015-09-24	22.8	A
USGS	03010655	2015-09-25	21.7	A
USGS	03010655	2015-09-26	21.5	A
USGS	03010655	2015-09-27	20.4	A
USGS	03010655	2015-09-28	22.2	A
USGS	03010655	2015-09-29	75.6	A
USGS	03010655	2015-09-30	995	A
USGS	03010655	2015-10-01	385	A
USGS	03010655	2015-10-02	233	A
USGS	03010655	2015-10-03	175	A
USGS	03010655	2015-10-04	150	A
USGS	03010655	2015-10-05	112	A
USGS	03010655	2015-10-06	91.2	A
USGS	03010655	2015-10-07	78.2	A
USGS	03010655	2015-10-08	65.6	A
USGS	03010655	2015-10-09	71.4	A
USGS	03010655	2015-10-10	69.9	A
USGS	03010655	2015-10-11	57.1	A
USGS	03010655	2015-10-12	51.5	A
USGS	03010655	2015-10-13	53.5	A
USGS	03010655	2015-10-14	54.6	A
USGS	03010655	2015-10-15	48.8	A
USGS	03010655	2015-10-16	69.5	A
USGS	03010655	2015-10-17	74.7	A
USGS	03010655	2015-10-18	71.6	A
USGS	03010655	2015-10-19	71.4	A
USGS	03010655	2015-10-20	69.0	A
USGS	03010655	2015-10-21	63.9	A
USGS	03010655	2015-10-22	60.0	A
USGS	03010655	2015-10-23	55.0	A
USGS	03010655	2015-10-24	50.3	A
USGS	03010655	2015-10-25	85.8	A
USGS	03010655	2015-10-26	73.5	A
USGS	03010655	2015-10-27	70.3	A
USGS	03010655	2015-10-28	133	A
USGS	03010655	2015-10-29	418	A
USGS	03010655	2015-10-30	381	A
USGS	03010655	2015-10-31	316	A
USGS	03010655	2015-11-01	260	A
USGS	03010655	2015-11-02	207	A
USGS	03010655	2015-11-03	168	A
USGS	03010655	2015-11-04	139	A
USGS	03010655	2015-11-05	118	A
USGS	03010655	2015-11-06	107	A
USGS	03010655	2015-11-07	94.7	A
USGS	03010655	2015-11-08	85.4	A
USGS	03010655	2015-11-09	73.3	A
USGS	03010655	2015-11-10	127	A
USGS	03010655	2015-11-11	444	A
USGS	03010655	2015-11-12	446	A
USGS	03010655	2015-11-13	414	A
USGS	03010655	2015-11-14	368	A
USGS	03010655	2015-11-15	294	A
USGS	03010655	2015-11-16	252	A
USGS	03010655	2015-11-17	218	A
USGS	03010655	2015-11-18	193	A
USGS	03010655	2015-11-19	231	A
USGS	03010655	2015-11-20	203	A
USGS	03010655	2015-11-21	191	A
USGS	03010655	2015-11-22	191	A
USGS	03010655	2015-11-23	173	A
USGS	03010655	2015-11-24	153	A
USGS	03010655	2015-11-25	132	A
USGS	03010655	2015-11-26	115	A
USGS	03010655	2015-11-27	103	A
USGS	03010655	2015-11-28	110	A
USGS	03010655	2015-11-29	96.7	A
USGS	03010655	2015-11-30	85.9	A
USGS	03010655	2015-12-01	83.0	A
USGS	03010655	2015-12-02	131	A
USGS	03010655	2015-12-03	215	A
USGS	03010655	2015-12-04	245	A
USGS	03010655	2015-12-05	256	A
USGS	03010655	2015-12-06	254	A
USGS	03010655	2015-12-07	237	A
USGS	03010655	2015-12-08	213	A
USGS	03010655	2015-12-09	186	A
USGS	03010655	2015-12-10	165	A
USGS	03010655	2015-12-11	145	A
USGS	03010655	2015-12-12	125	A
USGS	03010655	2015-12-13	112	A
USGS	03010655	2015-12-14	106	A
USGS	03010655	2015-12-15	128	A
USGS	03010655	2015-12-16	102	A
USGS	03010655	2015-12-17	132	A
USGS	03010655	2015-12-18	156	A
USGS	03010655	2015-12-19	159	A
USGS	03010655	2015-12-20	162	A
USGS	03010655	2015-12-21	163	A
USGS	03010655	2015-12-22	273	A
USGS	03010655	2015-12-23	338	A
USGS	03010655	2015-12-24	432	A
USGS	03010655	2015-12-25	402	A
USGS	03010655	2015-12-26	363	A
USGS	03010655	2015-12-27	832	A
USGS	03010655	2015-12-28	1090	A
USGS	03010655	2015-12-29	902	A
USGS	03010655	2015-12-30	681	A
USGS	03010655	2015-12-31	564	A
USGS	03010655	2016-01-01	492	A
USGS	03010655	2016-01-02	413	A
USGS	03010655	2016-01-03	343	A
USGS	03010655	2016-01-04	278	A
USGS	03010655	2016-01-05	220	A
USGS	03010655	2016-01-06	187	A
USGS	03010655	2016-01-07	159	A
USGS	03010655	2016-01-08	140	A
USGS	03010655	2016-01-09	136	A
USGS	03010655	2016-01-10	248	A
USGS	03010655	2016-01-11	238	A
USGS	03010655	2016-01-12	244	A
USGS	03010655	2016-01-13	247	A
USGS	03010655	2016-01-14	227	A
USGS	03010655	2016-01-15	205	A
USGS	03010655	2016-01-16	204	A
USGS	03010655	2016-01-17	175	A
USGS	03010655	2016-01-18	148	A
USGS	03010655	2016-01-19	136	A:e
USGS	03010655	2016-01-20	125	A:e
USGS	03010655	2016-01-21	105	A:e
USGS	03010655	2016-01-22	88.5	A:e
USGS	03010655	2016-01-23	93.1	A:e
USGS	03010655	2016-01-24	87.3	A:e
USGS	03010655	2016-01-25	79.4	A:e
USGS	03010655	2016-01-26	69.3	A:e
USGS	03010655	2016-01-27	77.6	A
USGS	03010655	2016-01-28	67.0	A
USGS	03010655	2016-01-29	65.4	A
USGS	03010655	2016-01-30	58.6	A
USGS	03010655	2016-01-31	59.8	A
USGS	03010655	2016-02-01	80.0	A
USGS	03010655	2016-02-02	74.5	A
USGS	03010655	2016-02-03	198	A
USGS	03010655	2016-02-04	251	A
USGS	03010655	2016-02-05	274	A
USGS	03010655	2016-02-06	258	A
USGS	03010655	2016-02-07	230	A
USGS	03010655	2016-02-08	206	A
USGS	03010655	2016-02-09	185	A
USGS	03010655	2016-02-10	162	A
USGS	03010655	2016-02-11	135	A:e
USGS	03010655	2016-02-12	120	A:e
USGS	03010655	2016-02-13	111	A:e
USGS	03010655	2016-02-14	90.8	A:e
USGS	03010655	2016-02-15	240	A
USGS	03010655	2016-02-16	431	A
USGS	03010655	2016-02-17	576	A
USGS	03010655	2016-02-18	495	A:e
USGS	03010655	2016-02-19	370	A:e
USGS	03010655	2016-02-20	298	A
USGS	03010655	2016-02-21	325	A
USGS	03010655	2016-02-22	299	A
USGS	03010655	2016-02-23	284	A
USGS	03010655	2016-02-24	367	A
USGS	03010655	2016-02-25	560	A
USGS	03010655	2016-02-26	565	A
USGS	03010655	2016-02-27	483	A
USGS	03010655	2016-02-28	402	A
USGS	03010655	2016-02-29	359	A
USGS	03010655	2016-03-01	296	A
USGS	03010655	2016-03-02	295	A
USGS	03010655	2016-03-03	249	A
USGS	03010655	2016-03-04	236	A
USGS	03010655	2016-03-05	218	A
USGS	03010655	2016-03-06	200	A
USGS	03010655	2016-03-07	180	A
USGS	03010655	2016-03-08	163	A
USGS	03010655	2016-03-09	150	A
USGS	03010655	2016-03-10	154	A
USGS	03010655	2016-03-11	242	A
USGS	03010655	2016-03-12	228	A
USGS	03010655	2016-03-13	246	A
USGS	03010655	2016-03-14	250	A
USGS	03010655	2016-03-15	232	A
USGS	03010655	2016-03-16	212	A
USGS	03010655	2016-03-17	192	A
USGS	03010655	2016-03-18	172	A
USGS	03010655	2016-03-19	153	A
USGS	03010655	2016-03-20	138	A
USGS	03010655	2016-03-21	128	A
USGS	03010655	2016-03-22	116	A
USGS	03010655	2016-03-23	107	A
USGS	03010655	2016-03-24	97.0	A
USGS	03010655	2016-03-25	112	A
USGS	03010655	2016-03-26	92.5	A
USGS	03010655	2016-03-27	82.4	A
USGS	03010655	2016-03-28	99.0	A
USGS	03010655	2016-03-29	109	A
USGS	03010655	2016-03-30	95.7	A
USGS	03010655	2016-03-31	99.2	A
USGS	03010655	2016-04-01	134	A
USGS	03010655	2016-04-02	131	A
USGS	03010655	2016-04-03	143	A
USGS	03010655	2016-04-04	153	A
USGS	03010655	2016-04-05	147	A
USGS	03010655	2016-04-06	147	A
USGS	03010655	2016-04-07	160	A
USGS	03010655	2016-04-08	200	A
USGS	03010655	2016-04-09	198	A
USGS	03010655	2016-04-10	204	A
USGS	03010655	2016-04-11	236	A
USGS	03010655	2016-04-12	485	A
USGS	03010655	2016-04-13	512	A
USGS	03010655	2016-04-14	453	A
USGS	03010655	2016-04-15	368	A
USGS	03010655	2016-04-16	301	A
USGS	03010655	2016-04-17	250	A
USGS	03010655	2016-04-18	212	A
USGS	03010655	2016-04-19	183	A
USGS	03010655	2016-04-20	158	A
USGS	03010655	2016-04-21	140	A
USGS	03010655	2016-04-22	129	A
USGS	03010655	2016-04-23	117	A
USGS	03010655	2016-04-24	101	A
USGS	03010655	2016-04-25	90.5	A
USGS	03010655	2016-04-26	87.9	A
USGS	03010655	2016-04-27	80.4	A
USGS	03010655	2016-04-28	72.7	A
USGS	03010655	2016-04-29	86.5	A
USGS	03010655	2016-04-30	107	A
USGS	03010655	2016-05-01	130	A
USGS	03010655	2016-05-02	210	A
USGS	03010655	2016-05-03	270	A
USGS	03010655	2016-05-04	292	A
USGS	03010655	2016-05-05	272	A
USGS	03010655	2016-05-06	238	A
USGS	03010655	2016-05-07	213	A
USGS	03010655	2016-05-08	187	A
USGS	03010655	2016-05-09	159	A
USGS	03010655	2016-05-10	138	A
USGS	03010655	2016-05-11	124	A
USGS	03010655	2016-05-12	112	A
USGS	03010655	2016-05-13	123	A
USGS	03010655	2016-05-14	112	A
USGS	03010655	2016-05-15	108	A
USGS	03010655	2016-05-16	98.2	A
USGS	03010655	2016-05-17	90.0	A
USGS	03010655	2016-05-18	85.9	A
USGS	03010655	2016-05-19	81.1	A
USGS	03010655	2016-05-20	76.6	A
USGS	03010655	2016-05-21	79.6	A
USGS	03010655	2016-05-22	139	A
USGS	03010655	2016-05-23	147	A
USGS	03010655	2016-05-24	139	A
USGS	03010655	2016-05-25	137	A
USGS	03010655	2016-05-26	125	A
USGS	03010655	2016-05-27	112	A
USGS	03010655	2016-05-28	96.6	A
USGS	03010655	2016-05-29	95.1	A
USGS	03010655	2016-05-30	85.0	A
USGS	03010655	2016-05-31	69.7	A
USGS	03010655	2016-06-01	61.6	A
USGS	03010655	2016-06-02	60.2	A
USGS	03010655	2016-06-03	80.4	A
USGS	03010655	2016-06-04	55.7	A
USGS	03010655	2016-06-05	85.0	A
USGS	03010655	2016-06-06	107	A
USGS	03010655	2016-06-07	95.8	A
USGS	03010655	2016-06-08	91.8	A
USGS	03010655	2016-06-09	78.6	A
USGS	03010655	2016-06-10	68.0	A
USGS	03010655	2016-06-11	60.7	A
USGS	03010655	2016-06-12	53.9	A
USGS	03010655	2016-06-13	47.9	A
USGS	03010655	2016-06-14	43.7	A
USGS	03010655	2016-06-15	39.8	A
USGS	03010655	2016-06-16	38.2	A
USGS	03010655	2016-06-17	36.3	A
USGS	03010655	2016-06-18	32.1	A
USGS	03010655	2016-06-19	29.4	A
USGS	03010655	2016-06-20	26.7	A
USGS	03010655	2016-06-21	27.4	A
USGS	03010655	2016-06-22	24.5	A
USGS	03010655	2016-06-23	22.9	A
USGS	03010655	2016-06-24	22.1	A
USGS	03010655	2016-06-25	20.6	A
USGS	03010655	2016-06-26	19.5	A
USGS	03010655	2016-06-27	18.5	A
USGS	03010655	2016-06-28	18.3	A
USGS	03010655	2016-06-29	17.0	A
USGS	03010655	2016-06-30	16.7	A
USGS	03010655	2016-07-01	15.6	A
USGS	03010655	2016-07-02	14.7	A
USGS	03010655	2016-07-03	13.6	A
USGS	03010655	2016-07-04	12.7	A
USGS	03010655	2016-07-05	12.5	A
USGS	03010655	2016-07-06	12.2	A
USGS	03010655	2016-07-07	11.7	A
USGS	03010655	2016-07-08	12.3	A
USGS	03010655	2016-07-09	12.7	A
USGS	03010655	2016-07-10	11.4	A
USGS	03010655	2016-07-11	10.1	A
USGS	03010655	2016-07-12	9.55	A
USGS	03010655	2016-07-13	9.65	A
USGS	03010655	2016-07-14	9.23	A
USGS	03010655	2016-07-15	8.80	A
USGS	03010655	2016-07-16	8.07	A
USGS	03010655	2016-07-17	7.70	A
USGS	03010655	2016-07-18	7.84	A
USGS	03010655	2016-07-19	8.59	A
USGS	03010655	2016-07-20	7.44	A
USGS	03010655	2016-07-21	6.58	A
USGS	03010655	2016-07-22	6.31	A
USGS	03010655	2016-07-23	6.03	A
USGS	03010655	2016-07-24	5.70	A
USGS	03010655	2016-07-25	6.95	A
USGS	03010655	2016-07-26	10.4	A
USGS	03010655	2016-07-27	7.77	A
USGS	03010655	2016-07-28	6.26	A
USGS	03010655	2016-07-29	6.50	A
USGS	03010655	2016-07-30	6.70	A
USGS	03010655	2016-07-31	9.53	A
USGS	03010655	2016-08-01	12.2	A
USGS	03010655	2016-08-02	16.9	A
USGS	03010655	2016-08-03	9.72	A
USGS	03010655	2016-08-04	7.83	A
USGS	03010655	2016-08-05	7.04	A
USGS	03010655	2016-08-06	8.96	A
USGS	03010655	2016-08-07	9.29	A
USGS	03010655	2016-08-08	6.74	A
USGS	03010655	2016-08-09	6.54	A
USGS	03010655	2016-08-10	21.3	A
USGS	03010655	2016-08-11	19.7	A
USGS	03010655	2016-08-12	72.2	A
USGS	03010655	2016-08-13	23.7	A
USGS	03010655	2016-08-14	24.0	A
USGS	03010655	2016-08-15	19.9	A
USGS	03010655	2016-08-16	15.1	A
USGS	03010655	2016-08-17	12.1	A
USGS	03010655	2016-08-18	10.2	A
USGS	03010655	2016-08-19	8.89	A
USGS	03010655	2016-08-20	7.16	A
USGS	03010655	2016-08-21	32.3	A
USGS	03010655	2016-08-22	25.6	A
USGS	03010655	2016-08-23	14.2	A
USGS	03010655	2016-08-24	10.7	A
USGS	03010655	2016-08-25	9.64	A
USGS	03010655	2016-08-26	9.27	A
USGS	03010655	2016-08-27	7.71	A
USGS	03010655	2016-08-28	7.67	A
USGS	03010655	2016-08-29	20.0	A
USGS	03010655	2016-08-30	10.6	A
USGS	03010655	2016-08-31	8.75	A
USGS	03010655	2016-09-01	8.16	A
USGS	03010655	2016-09-02	6.84	A
USGS	03010655	2016-09-03	5.96	A
USGS	03010655	2016-09-04	5.15	A
USGS	03010655	2016-09-05	5.01	A
USGS	03010655	2016-09-06	6.62	A
USGS	03010655	2016-09-07	6.74	A
USGS	03010655	2016-09-08	7.27	A
USGS	03010655	2016-09-09	10.8	A
USGS	03010655	2016-09-10	11.8	A
USGS	03010655	2016-09-11	9.01	A
USGS	03010655	2016-09-12	7.87	A
USGS	03010655	2016-09-13	6.99	A
USGS	03010655	2016-09-14	6.73	A
USGS	03010655	2016-09-15	6.68	A
USGS	03010655	2016-09-16	6.56	A
USGS	03010655	2016-09-17	6.60	A
USGS	03010655	2016-09-18	9.51	A
USGS	03010655	2016-09-19	9.25	A
USGS	03010655	2016-09-20	7.71	A
USGS	03010655	2016-09-21	6.82	A
USGS	03010655	2016-09-22	6.16	A
USGS	03010655	2016-09-23	5.95	A
USGS	03010655	2016-09-24	5.38	A
USGS	03010655	2016-09-25	4.92	A
USGS	03010655	2016-09-26	5.05	A
USGS	03010655	2016-09-27	6.38	A
USGS	03010655	2016-09-28	6.44	A
USGS	03010655	2016-09-29	6.09	A
USGS	03010655	2016-09-30	6.59	A
USGS	03010655	2016-10-01	8.44	A
USGS	03010655	2016-10-02	12.2	A
USGS	03010655	2016-10-03	14.1	A
USGS	03010655	2016-10-04	11.8	A
USGS	03010655	2016-10-05	9.56	A
USGS	03010655	2016-10-06	10.9	A
USGS	03010655	2016-10-07	21.4	A
USGS	03010655	2016-10-08	27.7	A
USGS	03010655	2016-10-09	34.1	A
USGS	03010655	2016-10-10	31.1	A
USGS	03010655	2016-10-11	33.6	A
USGS	03010655	2016-10-12	39.3	A
USGS	03010655	2016-10-13	47.6	A
USGS	03010655	2016-10-14	49.4	A
USGS	03010655	2016-10-15	55.3	A
USGS	03010655	2016-10-16	65.9	A
USGS	03010655	2016-10-17	77.1	A
USGS	03010655	2016-10-18	77.9	A
USGS	03010655	2016-10-19	74.3	A
USGS	03010655	2016-10-20	101	A
USGS	03010655	2016-10-21	438	A
USGS	03010655	2016-10-22	292	A
USGS	03010655	2016-10-23	167	A
USGS	03010655	2016-10-24	271	A
USGS	03010655	2016-10-25	192	A
USGS	03010655	2016-10-26	148	A
USGS	03010655	2016-10-27	324	A
USGS	03010655	2016-10-28	443	A
USGS	03010655	2016-10-29	350	A
USGS	03010655	2016-10-30	424	A
USGS	03010655	2016-10-31	440	A
USGS	03010655	2016-11-01	354	A
USGS	03010655	2016-11-02	285	A
USGS	03010655	2016-11-03	243	A
USGS	03010655	2016-11-04	197	A
USGS	03010655	2016-11-05	160	A
USGS	03010655	2016-11-06	135	A
USGS	03010655	2016-11-07	115	A
USGS	03010655	2016-11-08	101	A
USGS	03010655	2016-11-09	102	A
USGS	03010655	2016-11-10	90.9	A
USGS	03010655	2016-11-11	82.2	A
USGS	03010655	2016-11-12	73.0	A
USGS	03010655	2016-11-13	67.0	A
USGS	03010655	2016-11-14	62.5	A
USGS	03010655	2016-11-15	59.2	A
USGS	03010655	2016-11-16	57.2	A
USGS	03010655	2016-11-17	56.0	A
USGS	03010655	2016-11-18	50.9	A
USGS	03010655	2016-11-19	48.7	A
USGS	03010655	2016-11-20	52.4	A
USGS	03010655	2016-11-21	50.0	A
USGS	03010655	2016-11-22	45.7	A
USGS	03010655	2016-11-23	43.3	A
USGS	03010655	2016-11-24	47.0	A
USGS	03010655	2016-11-25	50.3	A
USGS	03010655	2016-11-26	51.2	A
USGS	03010655	2016-11-27	58.8	A
USGS	03010655	2016-11-28	58.4	A
USGS	03010655	2016-11-29	62.0	A
USGS	03010655	2016-11-30	66.6	A
USGS	03010655	2016-12-01	129	A
USGS	03010655	2016-12-02	140	A
USGS	03010655	2016-12-03	167	A
USGS	03010655	2016-12-04	172	A
USGS	03010655	2016-12-05	175	A
USGS	03010655	2016-12-06	173	A
USGS	03010655	2016-12-07	207	A
USGS	03010655	2016-12-08	189	A
USGS	03010655	2016-12-09	186	A
USGS	03010655	2016-12-10	172	A
USGS	03010655	2016-12-11	153	A
USGS	03010655	2016-12-12	147	A
USGS	03010655	2016-12-13	130	A
USGS	03010655	2016-12-14	116	A
USGS	03010655	2016-12-15	134	A
USGS	03010655	2016-12-16	191	A
USGS	03010655	2016-12-17	202	A
USGS	03010655	2016-12-18	590	A
USGS	03010655	2016-12-19	565	A
USGS	03010655	2016-12-20	452	A
USGS	03010655	2016-12-21	359	A
USGS	03010655	2016-12-22	291	A
USGS	03010655	2016-12-23	232	A
USGS	03010655	2016-12-24	203	A
USGS	03010655	2016-12-25	184	A
USGS	03010655	2016-12-26	163	A
USGS	03010655	2016-12-27	305	A
USGS	03010655	2016-12-28	312	A
USGS	03010655	2016-12-29	319	A
USGS	03010655	2016-12-30	296	A
USGS	03010655	2016-12-31	247	A
USGS	03010655	2017-01-01	216	A
USGS	03010655	2017-01-02	178	A
USGS	03010655	2017-01-03	220	A
USGS	03010655	2017-01-04	333	A
USGS	03010655	2017-01-05	320	A:e
USGS	03010655	2017-01-06	304	A
USGS	03010655	2017-01-07	269	A
USGS	03010655	2017-01-08	281	A
USGS	03010655	2017-01-09	349	A
USGS	03010655	2017-01-10	322	A
USGS	03010655	2017-01-11	165	A
USGS	03010655	2017-01-12	914	A
USGS	03010655	2017-01-13	2380	A
USGS	03010655	2017-01-14	1240	A
USGS	03010655	2017-01-15	671	A
USGS	03010655	2017-01-16	460	A
USGS	03010655	2017-01-17	404	A
USGS	03010655	2017-01-18	377	A
USGS	03010655	2017-01-19	311	A
USGS	03010655	2017-01-20	295	A
USGS	03010655	2017-01-21	295	A
USGS	03010655	2017-01-22	291	A
USGS	03010655	2017-01-23	296	A
USGS	03010655	2017-01-24	346	A
USGS	03010655	2017-01-25	313	A
USGS	03010655	2017-01-26	328	A
USGS	03010655	2017-01-27	316	A
USGS	03010655	2017-01-28	302	A
USGS	03010655	2017-01-29	277	A
USGS	03010655	2017-01-30	242	A
USGS	03010655	2017-01-31	213	A
USGS	03010655	2017-02-01	191	A
USGS	03010655	2017-02-02	164	A
USGS	03010655	2017-02-03	141	A
USGS	03010655	2017-02-04	125	A
USGS	03010655	2017-02-05	114	A
USGS	03010655	2017-02-06	106	A
USGS	03010655	2017-02-07	153	A
USGS	03010655	2017-02-08	728	A
USGS	03010655	2017-02-09	733	A
USGS	03010655	2017-02-10	537	A
USGS	03010655	2017-02-11	426	A
USGS	03010655	2017-02-12	533	A
USGS	03010655	2017-02-13	541	A
USGS	03010655	2017-02-14	482	A
USGS	03010655	2017-02-15	426	A
USGS	03010655	2017-02-16	343	A
USGS	03010655	2017-02-17	282	A
USGS	03010655	2017-02-18	247	A
USGS	03010655	2017-02-19	227	A
USGS	03010655	2017-02-20	206	A
USGS	03010655	2017-02-21	200	A
USGS	03010655	2017-02-22	199	A
USGS	03010655	2017-02-23	192	A
USGS	03010655	2017-02-24	180	A
USGS	03010655	2017-02-25	213	A
USGS	03010655	2017-02-26	229	A
USGS	03010655	2017-02-27	221	A
USGS	03010655	2017-02-28	223	A
USGS	03010655	2017-03-01	223	A
USGS	03010655	2017-03-02	227	A
USGS	03010655	2017-03-03	187	A
USGS	03010655	2017-03-04	163	A
USGS	03010655	2017-03-05	145	A
USGS	03010655	2017-03-06	142	A
USGS	03010655	2017-03-07	199	A
USGS	03010655	2017-03-08	279	A
USGS	03010655	2017-03-09	297	A
USGS	03010655	2017-03-10	310	A
USGS	03010655	2017-03-11	275	A
USGS	03010655	2017-03-12	237	A
USGS	03010655	2017-03-13	201	A
USGS	03010655	2017-03-14	187	A:e
USGS	03010655	2017-03-15	169	A:e
USGS	03010655	2017-03-16	147	A
USGS	03010655	2017-03-17	127	A
USGS	03010655	2017-03-18	120	A
USGS	03010655	2017-03-19	113	A
USGS	03010655	2017-03-20	111	A
USGS	03010655	2017-03-21	118	A
USGS	03010655	2017-03-22	129	A
USGS	03010655	2017-03-23	119	A
USGS	03010655	2017-03-24	132	A
USGS	03010655	2017-03-25	143	A
USGS	03010655	2017-03-26	147	A
USGS	03010655	2017-03-27	173	A
USGS	03010655	2017-03-28	177	A
USGS	03010655	2017-03-29	172	A
USGS	03010655	2017-03-30	179	A
USGS	03010655	2017-03-31	464	A
USGS	03010655	2017-04-01	897	A
USGS	03010655	2017-04-02	789	A
USGS	03010655	2017-04-03	564	A
USGS	03010655	2017-04-04	473	A
USGS	03010655	2017-04-05	383	A
USGS	03010655	2017-04-06	375	A
USGS	03010655	2017-04-07	521	A
USGS	03010655	2017-04-08	494	A
USGS	03010655	2017-04-09	437	A
USGS	03010655	2017-04-10	370	A
USGS	03010655	2017-04-11	316	A
USGS	03010655	2017-04-12	269	A
USGS	03010655	2017-04-13	225	A
USGS	03010655	2017-04-14	194	A
USGS	03010655	2017-04-15	170	A
USGS	03010655	2017-04-16	166	A
USGS	03010655	2017-04-17	171	A
USGS	03010655	2017-04-18	142	A
USGS	03010655	2017-04-19	142	A
USGS	03010655	2017-04-20	357	A
USGS	03010655	2017-04-21	1050	A
USGS	03010655	2017-04-22	917	A
USGS	03010655	2017-04-23	600	A
USGS	03010655	2017-04-24	431	A
USGS	03010655	2017-04-25	337	A
USGS	03010655	2017-04-26	275	A
USGS	03010655	2017-04-27	225	A
USGS	03010655	2017-04-28	188	A
USGS	03010655	2017-04-29	156	A
USGS	03010655	2017-04-30	138	A
USGS	03010655	2017-05-01	222	A
USGS	03010655	2017-05-02	452	A
USGS	03010655	2017-05-03	430	A
USGS	03010655	2017-05-04	380	A
USGS	03010655	2017-05-05	403	A
USGS	03010655	2017-05-06	439	A
USGS	03010655	2017-05-07	438	A
USGS	03010655	2017-05-08	406	A
USGS	03010655	2017-05-09	351	A
USGS	03010655	2017-05-10	294	A
USGS	03010655	2017-05-11	249	A
USGS	03010655	2017-05-12	210	A
USGS	03010655	2017-05-13	179	A
USGS	03010655	2017-05-14	154	A
USGS	03010655	2017-05-15	130	A
